Computer_TS,A Phase Voltage,A Phase Current,A Phase Active Power,A Phase Reactive Power,A Phase Apparent Power,A Power Factor,B Phase Voltage,B Phase Current,B Phase Active Power,B Phase Reactive Power,B Phase Apparent Power,B Power Factor,C Phase Voltage,C Phase Current,C Phase Active Power,C Phase Reactive Power,C Phase Apparent Power,C Power Factor,Frequency,DC Voltage,DC Current,Temperature
2025-03-25 13:02:06.632,1.420,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,10.508,0.000,0.000,0.000,0.000,0.000,110.364,0.000,51.000,3.180
2025-03-25 13:02:09.643,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,10.173,0.000,0.000,0.000,0.000,0.000,96.848,0.000,51.100,3.250
2025-03-25 13:02:11.653,1.420,0.016,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.843,0.000,0.000,0.000,0.000,0.000,80.061,0.000,51.000,3.230
2025-03-25 13:02:13.663,1.400,0.000,0.000,0.000,0.000,0.000,6.138,0.000,0.000,0.000,0.000,0.000,10.853,0.000,0.000,0.000,0.000,0.000,78.485,0.000,51.000,3.240
2025-03-25 13:02:16.675,1.400,0.014,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,87.697,0.000,51.000,3.290
2025-03-25 13:02:18.685,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.843,0.000,0.000,0.000,0.000,0.000,103.273,0.000,51.000,3.220
