Computer_TS,A Phase Voltage,A Phase Current,A Phase Active Power,A Phase Reactive Power,A Phase Apparent Power,A Power Factor,B Phase Voltage,B Phase Current,B Phase Active Power,B Phase Reactive Power,B Phase Apparent Power,B Power Factor,C Phase Voltage,C Phase Current,C Phase Active Power,C Phase Reactive Power,C Phase Apparent Power,C Power Factor,Frequency,DC Voltage,DC Current,Temperature
2025-03-25 13:13:58.159,1.460,0.016,0.000,0.000,0.000,0.000,6.287,0.000,0.000,0.000,0.000,0.000,11.182,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.200
2025-03-25 13:13:59.168,1.400,0.017,0.000,0.000,0.000,0.000,6.262,0.000,0.000,0.000,0.000,0.000,11.852,0.000,0.000,0.000,0.000,0.000,99.636,0.000,51.000,3.220
2025-03-25 13:14:00.175,1.400,0.018,0.000,0.000,0.000,0.000,6.246,0.000,0.000,0.000,0.000,0.000,11.857,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.230
2025-03-25 13:14:01.184,1.601,0.020,0.000,0.000,0.000,0.000,6.246,0.000,0.000,0.000,0.000,0.000,10.858,0.000,0.000,0.000,0.000,0.000,100.788,0.000,51.000,3.200
2025-03-25 13:14:02.192,1.420,0.016,0.000,0.000,0.000,0.000,6.133,0.000,0.000,0.000,0.000,0.000,10.842,0.000,0.000,0.000,0.000,0.000,72.727,0.000,51.000,3.240
2025-03-25 13:14:03.200,1.481,0.013,0.000,0.000,0.000,0.000,6.174,0.000,0.000,0.000,0.000,0.000,10.183,0.000,0.000,0.000,0.000,0.000,85.697,0.000,51.000,3.220
2025-03-25 13:14:04.207,1.540,0.014,0.000,0.000,0.000,0.000,6.118,0.000,0.000,0.000,0.000,0.000,9.848,0.000,0.000,0.000,0.000,0.000,75.576,0.000,51.000,3.200
2025-03-25 13:14:05.214,1.480,0.015,0.000,0.000,0.000,0.000,6.061,0.000,0.000,0.000,0.000,0.000,10.528,0.000,0.000,0.000,0.000,0.000,77.758,0.000,51.000,3.240
2025-03-25 13:14:06.223,1.460,0.014,0.000,0.000,0.000,0.000,6.375,0.000,0.000,0.000,0.000,0.000,10.188,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.220
2025-03-25 13:14:07.230,1.460,0.017,0.000,0.000,0.000,0.000,6.082,0.000,0.000,0.000,0.000,0.000,10.518,0.000,0.000,0.000,0.000,0.000,85.273,0.000,51.000,3.210
2025-03-25 13:14:08.238,1.520,0.020,0.000,0.000,0.000,0.000,6.318,0.000,0.000,0.000,0.000,0.000,11.198,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.220
2025-03-25 13:14:09.245,1.520,0.017,0.000,0.000,0.000,0.000,6.262,0.000,0.000,0.000,0.000,0.000,10.533,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.240
2025-03-25 13:14:10.253,1.500,0.020,0.000,0.000,0.000,0.000,6.246,0.000,0.000,0.000,0.000,0.000,12.851,0.000,0.000,0.000,0.000,0.000,100.364,0.000,51.000,3.220
2025-03-25 13:14:11.270,1.480,0.021,0.000,0.000,0.000,0.000,6.190,0.000,0.000,0.000,0.000,0.000,11.522,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.240
2025-03-25 13:14:14.299,24.161,0.022,0.000,0.000,0.000,0.000,25.950,0.017,0.000,0.000,2.941,0.000,12.856,0.000,0.000,0.000,0.000,0.000,50.364,0.000,51.000,3.260
2025-03-25 13:14:15.307,24.971,0.022,0.000,0.000,0.000,0.000,25.950,0.016,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.230
2025-03-25 13:14:16.315,25.291,0.023,0.000,0.000,0.000,0.000,25.575,0.016,0.000,0.000,0.000,0.000,10.863,0.000,0.000,0.000,0.000,0.000,48.485,0.000,51.000,3.230
2025-03-25 13:14:17.324,25.611,0.022,0.000,0.000,0.000,0.000,25.950,0.016,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,3.200
2025-03-25 13:14:18.331,23.931,0.020,0.000,0.000,0.000,0.000,24.594,0.016,0.000,0.000,0.000,0.000,11.857,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.100,3.210
2025-03-25 13:14:19.340,24.971,0.023,0.000,0.000,0.000,0.000,25.904,0.013,0.000,0.000,0.000,0.000,12.187,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.230
2025-03-25 13:14:20.348,24.971,0.024,0.000,0.000,0.000,0.000,26.279,0.017,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.100,3.250
2025-03-25 13:14:21.357,24.476,0.021,0.000,0.000,2.941,0.000,25.950,0.016,0.000,0.000,0.000,0.000,11.857,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.240
2025-03-25 13:14:22.368,24.882,0.023,0.000,0.000,2.941,0.000,25.906,0.014,0.000,0.000,2.941,0.000,11.857,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.250
2025-03-25 13:14:23.377,25.291,0.021,0.000,0.000,0.000,0.000,25.904,0.014,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.100,3.250
2025-03-25 13:14:25.386,24.971,0.023,0.000,0.000,0.000,0.000,25.950,0.015,0.000,0.000,0.000,0.000,12.197,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.250
2025-03-25 13:14:28.396,24.163,0.021,0.000,0.000,0.000,0.000,24.925,0.017,0.000,0.000,0.000,0.000,12.187,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.100,3.250
2025-03-25 13:14:30.405,24.971,0.022,0.000,0.000,0.000,0.000,25.169,0.014,0.000,0.000,0.000,0.000,12.522,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.260
2025-03-25 13:14:33.417,23.840,0.019,0.000,0.000,0.000,0.000,25.622,0.016,0.000,0.000,0.000,0.000,12.527,0.000,0.000,0.000,0.000,0.000,48.485,0.000,51.000,3.250
2025-03-25 13:14:36.426,23.841,0.023,0.000,0.000,0.000,0.000,24.184,0.015,0.000,0.000,0.000,0.000,12.192,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.100,3.260
