Computer_TS,A Phase Voltage,A Phase Current,A Phase Active Power,A Phase Reactive Power,A Phase Apparent Power,A Power Factor,B Phase Voltage,B Phase Current,B Phase Active Power,B Phase Reactive Power,B Phase Apparent Power,B Power Factor,C Phase Voltage,C Phase Current,C Phase Active Power,C Phase Reactive Power,C Phase Apparent Power,C Power Factor,Frequency,DC Voltage,DC Current,Temperature
2025-03-25 12:55:32.277,1.400,0.013,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.848,0.000,0.000,0.000,0.000,0.000,81.091,0.000,51.000,3.250
2025-03-25 12:55:33.289,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,82.364,0.000,51.000,3.200
2025-03-25 12:55:34.297,1.400,0.012,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,93.636,0.000,51.000,3.270
2025-03-25 12:55:35.305,1.400,0.015,0.000,0.000,0.000,0.000,6.010,0.000,0.000,0.000,0.000,0.000,9.843,0.000,0.000,0.000,0.000,0.000,99.818,0.000,51.100,3.260
2025-03-25 12:55:36.313,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,99.091,0.000,51.000,3.260
2025-03-25 12:55:37.322,1.400,0.016,0.000,0.000,0.000,0.000,6.077,0.000,0.000,0.000,0.000,0.000,9.843,0.000,0.000,0.000,0.000,0.000,81.152,0.000,51.100,3.270
2025-03-25 12:55:38.331,1.420,0.014,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,10.178,0.000,0.000,0.000,0.000,0.000,82.364,0.000,51.000,3.230
2025-03-25 12:55:39.339,1.400,0.013,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,79.273,0.000,51.000,3.250
2025-03-25 12:55:40.348,1.400,0.016,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,83.091,0.000,51.000,3.210
2025-03-25 12:55:41.356,1.400,0.015,0.000,0.000,0.000,0.000,6.061,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,93.879,0.000,51.000,3.270
2025-03-25 12:55:42.363,1.400,0.015,0.000,0.000,0.000,0.000,6.082,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.210
2025-03-25 12:55:43.371,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,80.848,0.000,51.100,3.220
2025-03-25 12:55:44.379,1.400,0.017,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,113.091,0.000,51.000,3.230
2025-03-25 12:55:45.386,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,113.030,0.000,51.100,3.250
2025-03-25 12:55:48.412,1.420,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,10.173,0.000,0.000,0.000,0.000,0.000,79.576,0.000,51.000,3.270
2025-03-25 12:55:49.420,1.400,0.019,0.000,0.000,0.000,0.000,6.020,0.000,0.000,0.000,0.000,0.000,10.173,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.260
2025-03-25 12:55:50.428,1.440,0.018,0.000,0.000,0.000,0.000,6.010,0.000,0.000,0.000,0.000,0.000,10.173,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.210
2025-03-25 12:55:51.436,1.500,0.014,0.000,0.000,0.000,0.000,6.061,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,78.909,0.000,51.000,3.240
2025-03-25 12:55:52.444,1.440,0.000,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,73.394,0.000,51.100,3.230
2025-03-25 12:55:53.452,1.460,0.013,0.000,0.000,0.000,0.000,6.118,0.000,0.000,0.000,0.000,0.000,9.848,0.000,0.000,0.000,0.000,0.000,92.970,0.000,51.000,3.200
2025-03-25 12:55:54.468,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,116.121,0.000,51.100,3.240
2025-03-25 12:55:55.475,1.420,0.014,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,10.173,0.000,0.000,0.000,0.000,0.000,84.788,0.000,51.100,3.240
2025-03-25 12:55:56.483,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,100.545,0.000,51.000,3.240
2025-03-25 12:55:57.491,1.400,0.015,0.000,0.000,0.000,0.000,6.010,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,92.788,0.000,51.100,3.250
2025-03-25 12:55:58.499,1.400,0.015,0.000,0.000,0.000,0.000,6.020,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,106.182,0.000,51.000,3.240
2025-03-25 12:55:59.521,1.400,0.014,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,62.061,0.000,51.000,3.230
2025-03-25 12:56:00.529,1.440,0.014,0.000,0.000,0.000,0.000,6.149,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,73.394,0.000,51.100,3.290
2025-03-25 12:56:02.538,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,75.697,0.000,51.100,3.280
2025-03-25 12:56:04.547,1.400,0.017,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,89.939,0.000,51.000,3.270
2025-03-25 12:56:07.557,1.400,0.016,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,105.515,0.000,51.000,3.280
2025-03-25 12:56:09.578,1.400,0.014,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,101.212,0.000,51.000,3.280
2025-03-25 12:56:11.588,1.400,0.015,0.000,0.000,0.000,0.000,6.062,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,82.303,0.000,51.000,3.280
2025-03-25 12:56:13.603,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,93.273,0.000,51.100,3.260
2025-03-25 12:56:16.613,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,82.606,0.000,51.000,3.220
2025-03-25 12:56:18.622,1.400,0.016,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,86.545,0.000,51.000,3.270
2025-03-25 12:56:20.631,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,98.848,0.000,51.100,3.290
2025-03-25 12:56:23.641,1.400,0.012,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,101.818,0.000,51.000,3.280
2025-03-25 12:56:25.650,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.843,0.000,0.000,0.000,0.000,0.000,93.394,0.000,51.000,3.230
2025-03-25 12:56:27.668,1.400,0.015,0.000,0.000,0.000,0.000,6.005,0.000,0.000,0.000,0.000,0.000,9.838,0.000,0.000,0.000,0.000,0.000,95.394,0.000,51.000,3.230
