Computer_TS,A Phase Voltage,A Phase Current,A Phase Active Power,A Phase Reactive Power,A Phase Apparent Power,A Power Factor,B Phase Voltage,B Phase Current,B Phase Active Power,B Phase Reactive Power,B Phase Apparent Power,B Power Factor,C Phase Voltage,C Phase Current,C Phase Active Power,C Phase Reactive Power,C Phase Apparent Power,C Power Factor,Frequency,DC Voltage,DC Current,Temperature
2025-03-25 13:23:07.366,1.601,0.000,0.000,0.000,0.000,0.000,6.518,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.170
2025-03-25 13:23:08.374,1.601,0.022,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.220
2025-03-25 13:23:09.381,1.601,0.018,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.130
2025-03-25 13:23:10.396,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.210
2025-03-25 13:23:11.404,1.580,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,3.800
2025-03-25 13:23:12.412,1.601,0.017,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.527,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.400
2025-03-25 13:23:13.420,1.601,0.017,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.150
2025-03-25 13:23:14.428,1.601,0.022,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.280
2025-03-25 13:23:15.441,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.120
2025-03-25 13:23:16.450,1.601,0.019,0.000,0.000,0.000,0.000,6.528,0.000,0.000,0.000,0.000,0.000,12.527,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.190
2025-03-25 13:23:17.459,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.120
2025-03-25 13:23:18.468,1.601,0.024,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.260
