Computer_TS,A Phase Voltage,A Phase Current,A Phase Active Power,A Phase Reactive Power,A Phase Apparent Power,A Power Factor,B Phase Voltage,B Phase Current,B Phase Active Power,B Phase Reactive Power,B Phase Apparent Power,B Power Factor,C Phase Voltage,C Phase Current,C Phase Active Power,C Phase Reactive Power,C Phase Apparent Power,C Power Factor,Frequency,DC Voltage,DC Current,Temperature
2025-03-08 14:23:14.131,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.176,49.300,4.580
2025-03-08 14:23:15.155,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.597,60.700,5.370
2025-03-08 14:23:16.178,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.774,39.300,3.810
2025-03-08 14:23:17.204,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.436,30.100,3.130
2025-03-08 14:23:18.225,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.284,24.400,2.570
2025-03-08 14:23:19.246,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.049,19.700,2.370
2025-03-08 14:23:20.269,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.254,51.900,4.760
2025-03-08 14:23:21.287,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,0.691,9.200,1.550
2025-03-08 14:23:22.308,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.823,40.500,3.930
2025-03-08 14:23:23.331,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.985,44.700,4.260
2025-03-08 14:23:24.364,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.582,60.200,5.400
2025-03-08 14:23:25.385,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.793,39.500,3.880
2025-03-08 14:23:26.408,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.533,59.000,5.330
2025-03-08 14:23:28.467,10.922,0.341,0.000,0.000,0.000,0.000,5.461,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.000,0.000,63.937,3.072,60.300,6.010
2025-03-08 14:23:29.504,10.922,0.341,0.000,0.000,0.000,0.000,8.192,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.049,0.000,63.937,2.563,54.800,5.050
2025-03-08 14:23:30.528,10.922,0.332,0.000,0.000,0.000,0.000,10.922,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.000,0.000,63.937,0.593,8.400,1.270
2025-03-08 14:23:31.551,10.922,0.341,0.000,0.000,0.000,0.000,8.192,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.000,0.000,63.937,2.577,55.000,5.050
2025-03-08 14:23:32.567,10.922,0.341,0.000,0.000,0.000,0.000,9.284,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.000,0.000,63.937,2.465,53.000,4.880
2025-03-08 14:23:33.591,10.922,0.341,0.000,0.000,0.000,0.000,7.646,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.000,0.000,63.937,2.528,54.200,5.030
2025-03-08 14:23:34.624,10.922,0.341,0.000,0.000,0.000,0.000,8.192,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.000,0.000,63.937,2.538,54.700,5.040
2025-03-08 14:23:36.646,10.922,0.341,0.000,0.000,0.000,0.000,8.192,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,0.000,0.000,0.000,63.937,2.514,53.800,4.960
2025-03-08 14:23:39.661,10.922,0.341,0.000,0.000,0.000,0.000,8.192,0.341,0.000,0.000,0.000,0.000,21.845,0.024,0.000,-0.050,0.000,0.000,63.937,2.313,47.900,4.420
2025-03-08 14:23:42.673,10.922,0.000,0.000,0.000,0.000,0.000,5.461,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.690,58.500,5.510
2025-03-08 14:23:44.700,10.920,0.000,0.000,0.000,0.000,0.000,8.738,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.166,47.100,4.750
2025-03-08 14:23:47.740,10.918,0.000,0.000,0.000,0.000,0.000,7.646,0.000,0.000,0.000,0.000,0.000,10.918,0.000,0.000,0.000,0.000,0.000,63.937,1.058,17.800,2.070
2025-03-08 14:23:50.762,10.922,0.000,0.000,0.000,0.000,0.000,5.461,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.098,17.800,2.290
2025-03-08 14:23:52.787,10.922,0.000,0.000,0.000,0.000,0.000,7.100,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,3.038,63.300,5.700
2025-03-08 14:23:55.815,10.922,0.000,0.000,0.000,0.000,0.000,8.192,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.455,50.000,4.770
2025-03-08 14:23:58.844,10.922,0.000,0.000,0.000,0.000,0.000,7.646,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,0.946,15.800,2.160
2025-03-08 14:24:00.868,10.922,0.000,0.000,0.000,0.000,0.000,7.646,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,0.892,14.200,2.000
2025-03-08 14:24:03.897,10.922,0.000,0.000,0.000,0.000,0.000,5.457,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.749,63.200,5.980
2025-03-08 14:24:05.925,10.922,0.000,0.000,0.000,0.000,0.000,6.007,0.000,0.000,-88.366,769.606,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.871,65.400,6.200
2025-03-08 14:24:08.952,10.922,0.000,0.000,0.000,0.000,0.000,21.845,0.324,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.176,45.400,4.440
2025-03-08 14:24:11.980,10.922,0.000,0.000,0.000,0.000,0.000,21.845,0.341,0.000,0.000,0.049,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.225,45.500,4.420
2025-03-08 14:24:14.004,10.922,0.000,0.000,0.000,0.000,0.000,21.845,0.315,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.190,44.500,4.360
2025-03-08 14:24:17.033,10.922,0.000,0.000,0.000,0.000,0.000,21.845,0.341,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.279,23.400,2.550
2025-03-08 14:24:20.064,10.922,0.000,0.000,0.000,0.000,0.000,21.845,0.332,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.921,39.300,3.890
2025-03-08 14:24:22.095,10.922,0.000,0.000,0.000,0.000,0.000,21.845,0.341,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,2.661,59.600,5.600
2025-03-08 14:24:24.132,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.950,41.900,4.170
2025-03-08 14:24:27.160,10.922,0.000,0.000,0.000,0.000,0.000,5.461,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.725,37.500,3.470
2025-03-08 14:24:29.195,10.922,0.000,0.000,0.000,0.000,0.000,5.461,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,63.937,1.254,24.600,2.300
2025-03-08 14:24:32.223,10.922,0.000,0.000,0.000,0.000,0.000,5.423,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,51.937,1.568,34.800,2.880
2025-03-08 14:24:35.261,10.922,0.000,0.000,0.000,0.000,0.000,5.419,0.000,0.000,0.000,0.000,0.000,10.920,0.000,0.000,0.000,0.000,0.000,50.125,1.989,43.400,4.390
2025-03-08 14:24:37.287,10.920,0.000,0.000,0.000,0.000,0.000,5.423,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.117,19.700,2.530
2025-03-08 14:24:40.316,10.920,0.000,0.000,0.000,0.000,0.000,5.419,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,2.122,46.300,4.410
2025-03-08 14:24:43.344,10.922,0.000,0.000,0.000,0.000,0.000,7.100,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,2.225,51.100,4.560
2025-03-08 14:24:46.371,10.922,0.000,0.000,0.000,0.000,0.000,8.738,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.793,37.500,3.810
2025-03-08 14:24:48.399,10.922,0.000,0.000,0.000,0.000,0.000,7.646,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.686,35.200,3.610
2025-03-08 14:24:51.436,10.922,0.000,0.000,0.000,0.000,0.000,9.830,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.377,28.200,2.830
2025-03-08 14:24:53.465,571.363,559.358,0.000,0.000,0.000,0.000,5.419,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.187,2.386,61.000,5.230
2025-03-08 14:24:56.503,18.773,0.256,0.000,0.000,0.000,0.000,5.423,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.142,20.700,2.330
2025-03-08 14:24:59.532,18.733,0.256,0.000,0.000,0.000,0.000,5.423,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.039,17.700,2.110
2025-03-08 14:25:01.561,18.730,0.247,0.000,0.000,0.000,0.000,5.419,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.107,19.800,2.240
2025-03-08 14:25:04.589,18.701,0.256,0.000,0.000,0.000,0.000,5.419,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.187,1.004,16.400,2.060
2025-03-08 14:25:07.623,18.687,0.251,0.000,0.000,0.000,0.000,5.419,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.187,0.980,15.900,2.000
2025-03-08 14:25:09.648,691,0.256,0.000,0.000,0.000,0.000,5.419,0.000,90.697,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,0.916,12.600,1.860
2025-03-08 14:25:12.680,10.922,0.000,0.000,0.000,0.000,0.000,5.419,0.000,0.000,0.000,0.000,0.000,10.922,0.000,0.000,0.000,0.000,0.000,50.125,1.695,37.700,3.630
