Computer_TS,A Phase Voltage,A Phase Current,A Phase Active Power,A Phase Reactive Power,A Phase Apparent Power,A Power Factor,B Phase Voltage,B Phase Current,B Phase Active Power,B Phase Reactive Power,B Phase Apparent Power,B Power Factor,C Phase Voltage,C Phase Current,C Phase Active Power,C Phase Reactive Power,C Phase Apparent Power,C Power Factor,Frequency,DC Voltage,DC Current,Temperature
2025-03-29 19:26:32.805,1.601,0.000,0.000,0.000,0.000,0.000,6.528,0.000,0.000,0.000,0.000,0.000,12.197,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.030
2025-03-29 19:26:33.813,1.580,0.000,0.000,0.000,0.000,0.000,6.528,0.000,0.000,0.000,0.000,0.000,12.197,0.000,0.000,0.000,0.000,0.000,124.061,0.000,50.900,3.010
2025-03-29 19:26:34.821,1.601,0.000,0.000,0.000,0.000,0.000,6.487,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.090
2025-03-29 19:26:35.829,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.192,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,3.100
2025-03-29 19:26:39.854,1.560,0.000,0.000,0.000,0.000,0.000,6.487,0.000,0.000,0.000,0.000,0.000,12.197,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,2.980
2025-03-29 19:26:40.861,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,3.070
2025-03-29 19:26:41.869,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.020
2025-03-29 19:26:42.877,1.601,0.005,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,3.060
2025-03-29 19:26:43.885,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,2.980
2025-03-29 19:26:44.893,1.580,0.000,0.000,0.000,0.000,0.000,6.528,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,124.061,0.000,50.900,2.980
2025-03-29 19:26:45.911,1.580,0.000,0.000,0.000,0.000,0.000,6.528,0.000,0.000,0.000,0.000,0.000,12.527,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,2.980
2025-03-29 19:26:46.919,1.601,0.002,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,11.867,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,3.000
2025-03-29 19:26:47.927,1.601,0.005,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.192,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.040
2025-03-29 19:26:48.934,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.060
2025-03-29 19:26:49.943,1.601,0.000,0.000,0.000,0.000,0.000,6.528,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,62.000,0.000,50.900,3.030
2025-03-29 19:26:50.958,1.580,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.030
2025-03-29 19:26:52.967,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,13.186,0.000,0.000,0.000,0.000,0.000,124.061,0.000,50.900,3.090
2025-03-29 19:26:54.976,1.580,0.000,0.000,0.000,0.000,0.000,6.513,0.000,0.000,0.000,0.000,0.000,11.867,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.040
2025-03-29 19:26:57.991,1.601,0.000,0.000,0.000,0.000,0.000,6.570,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.010
2025-03-29 19:26:59.999,1.601,0.007,0.000,0.000,0.000,0.000,6.472,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,62.000,0.000,51.000,3.010
2025-03-29 19:27:03.011,1.580,0.000,0.000,0.000,0.000,0.000,6.472,0.000,0.000,0.000,0.000,0.000,12.856,0.000,0.000,0.000,0.000,0.000,124.061,0.000,51.000,3.010
