Computer_TS,A Phase Voltage,A Phase Current,A Phase Active Power,A Phase Reactive Power,A Phase Apparent Power,A Power Factor,B Phase Voltage,B Phase Current,B Phase Active Power,B Phase Reactive Power,B Phase Apparent Power,B Power Factor,C Phase Voltage,C Phase Current,C Phase Active Power,C Phase Reactive Power,C Phase Apparent Power,C Power Factor,Frequency,DC Voltage,DC Current,Temperature
2025-03-29 19:19:36.608,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.357,49.000,4.940
2025-03-29 19:19:38.617,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.362,49.100,4.960
2025-03-29 19:19:41.627,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.357,49.000,4.950
2025-03-29 19:19:44.637,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.362,49.100,4.950
2025-03-29 19:19:47.647,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.362,49.100,4.960
2025-03-29 19:19:49.656,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.367,49.200,4.970
2025-03-29 19:19:52.682,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.372,49.300,4.970
2025-03-29 19:19:55.690,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.362,49.100,4.960
2025-03-29 19:19:57.699,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.367,49.100,4.960
2025-03-29 19:20:00.709,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.381,49.500,4.990
2025-03-29 19:20:03.719,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.377,49.400,4.980
2025-03-29 19:20:05.727,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.381,49.500,5.000
2025-03-29 19:20:08.749,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.347,48.700,4.920
2025-03-29 19:20:11.759,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.352,48.800,4.930
2025-03-29 19:20:13.768,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.381,49.400,4.980
2025-03-29 19:20:16.780,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.362,49.100,4.960
2025-03-29 19:20:19.791,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.357,48.900,4.940
2025-03-29 19:20:21.800,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.268,0.000,0.000,0.000,0.000,0.000,62.545,2.357,49.000,4.940
2025-03-29 19:20:24.810,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.372,49.300,4.970
2025-03-29 19:20:27.820,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.381,49.400,4.980
2025-03-29 19:20:30.833,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.377,49.400,4.980
2025-03-29 19:20:32.843,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.367,49.100,4.950
2025-03-29 19:20:35.853,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.485,2.367,49.200,4.960
2025-03-29 19:20:38.863,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.485,2.367,49.200,4.960
2025-03-29 19:20:40.876,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.485,2.362,49.200,4.960
2025-03-29 19:20:43.886,9.290,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.700,4.920
2025-03-29 19:20:46.898,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.352,48.800,4.930
2025-03-29 19:20:48.906,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.357,49.000,4.940
2025-03-29 19:20:51.915,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.800,4.930
2025-03-29 19:20:54.926,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.485,2.352,48.800,4.930
2025-03-29 19:20:56.934,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.485,2.362,49.000,4.950
2025-03-29 19:20:59.944,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.362,49.100,4.950
2025-03-29 19:21:02.952,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.293,0.000,0.000,0.000,0.000,0.000,62.545,2.352,48.900,4.930
2025-03-29 19:21:04.961,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.800,4.930
2025-03-29 19:21:07.970,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.352,48.800,4.930
2025-03-29 19:21:10.980,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.352,48.900,4.940
2025-03-29 19:21:13.991,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.362,49.100,4.960
2025-03-29 19:21:16.000,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.800,4.920
2025-03-29 19:21:19.010,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.800,4.930
2025-03-29 19:21:22.020,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.352,48.800,4.930
2025-03-29 19:21:24.028,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.347,48.800,4.920
2025-03-29 19:21:27.038,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.342,48.600,4.910
2025-03-29 19:21:30.048,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.485,2.342,48.700,4.910
2025-03-29 19:21:32.058,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.342,48.700,4.920
2025-03-29 19:21:35.069,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.342,48.700,4.920
2025-03-29 19:21:38.078,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.342,48.700,4.920
2025-03-29 19:21:40.087,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.357,49.000,4.940
2025-03-29 19:21:43.097,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.342,48.600,4.910
2025-03-29 19:21:46.106,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.362,49.100,4.960
2025-03-29 19:21:49.117,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.357,49.000,4.940
2025-03-29 19:21:51.126,9.280,0.000,0.000,0.000,0.000,0.000,6.256,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.357,49.000,4.940
2025-03-29 19:21:54.135,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.332,48.400,4.890
2025-03-29 19:21:57.147,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.342,48.600,4.910
2025-03-29 19:21:59.156,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.342,48.600,4.910
2025-03-29 19:22:02.165,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.337,48.600,4.910
2025-03-29 19:22:05.176,9.376,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.357,49.000,4.940
2025-03-29 19:22:07.183,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.332,48.500,4.900
2025-03-29 19:22:10.192,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.337,48.500,4.900
2025-03-29 19:22:13.202,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.332,48.500,4.900
2025-03-29 19:22:15.211,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.332,48.400,4.890
2025-03-29 19:22:18.223,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.332,48.400,4.890
2025-03-29 19:22:21.234,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.700,4.920
2025-03-29 19:22:23.244,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.337,48.600,4.900
2025-03-29 19:22:26.254,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.342,48.600,4.910
2025-03-29 19:22:29.264,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.342,48.700,4.910
2025-03-29 19:22:32.275,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.545,2.342,48.600,4.910
2025-03-29 19:22:34.285,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.342,48.600,4.910
2025-03-29 19:22:37.294,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.700,4.920
2025-03-29 19:22:40.304,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.342,48.600,4.910
2025-03-29 19:22:42.313,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.332,48.500,4.900
2025-03-29 19:22:45.323,9.280,0.000,0.000,0.000,0.000,0.000,6.256,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.347,48.700,4.920
2025-03-29 19:22:48.333,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.337,48.500,4.900
2025-03-29 19:22:50.342,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.243,0.000,0.000,0.000,0.000,0.000,62.485,2.337,48.600,4.900
2025-03-29 19:22:53.353,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.347,48.800,4.930
2025-03-29 19:22:56.363,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.485,2.352,48.900,4.930
2025-03-29 19:22:58.372,9.280,0.000,0.000,0.000,0.000,0.000,6.240,0.000,0.000,0.000,0.000,0.000,8.294,0.000,0.000,0.000,0.000,0.000,62.545,2.328,48.300,4.890
